cons_id,cons_no,prov_id,registered_vote,total_vote_stations,zone
ACR_1,1,ACR,145416,310,อำเภอเมืองอำนาจเจริญ
ACR_1,1,ACR,145416,310,อำเภอหัวตะพาน
ACR_2,2,ACR,155938,331,อำเภอเสนางคนิคม
ACR_2,2,ACR,155938,331,อำเภอชานุมาน
ACR_2,2,ACR,155938,331,อำเภอปทุมราชวงศา
ACR_2,2,ACR,155938,331,อำเภอพนา
ACR_2,2,ACR,155938,331,อำเภอลืออำนาจ
ATG_1,1,ATG,111917,239,อำเภอเมืองอ่างทอง
ATG_1,1,ATG,111917,239,อำเภอป่าโมก
ATG_1,1,ATG,111917,239,"อำเภอวิเศษชัยชาญ (ยกเว้นตำบลม่วงเตี้ย, ตำบลสาวร้องไห้)"
ATG_2,2,ATG,112739,253,อำเภอแสวงหา
ATG_2,2,ATG,112739,253,อำเภอโพธิ์ทอง
ATG_2,2,ATG,112739,253,อำเภอไชโย
ATG_2,2,ATG,112739,253,"อำเภอวิเศษชัยชาญ (เฉพาะตำบลม่วงเตี้ย, ตำบลสาวร้องไห้)"
ATG_2,2,ATG,112739,253,อำเภอสามโก้
AYA_1,1,AYA,138666,226,อำเภอบางบาล
AYA_1,1,AYA,138666,226,อำเภอพระนครศรีอยุธยา
AYA_2,2,AYA,127842,223,อำเภอท่าเรือ
AYA_2,2,AYA,127842,223,อำเภอนครหลวง
AYA_2,2,AYA,127842,223,อำเภอบางปะหัน
AYA_2,2,AYA,127842,223,อำเภอบ้านแพรก
AYA_2,2,AYA,127842,223,อำเภอมหาราช
AYA_3,3,AYA,130768,197,อำเภอภาชี
AYA_3,3,AYA,130768,197,อำเภอวังน้อย
AYA_3,3,AYA,130768,197,อำเภออุทัย
AYA_4,4,AYA,134329,201,อำเภอบางไทร
AYA_4,4,AYA,134329,201,อำเภอบางปะอิน
AYA_5,5,AYA,132826,213,อำเภอเสนา
AYA_5,5,AYA,132826,213,อำเภอบางซ้าย
AYA_5,5,AYA,132826,213,อำเภอผักไห่
AYA_5,5,AYA,132826,213,อำเภอลาดบัวหลวง
BKK_1,1,BKK,137544,239,เขตดุสิต (ยกเว้นแขวงถนนนครไชยศรี)
BKK_1,1,BKK,137544,239,เขตบางรัก
BKK_1,1,BKK,137544,239,เขตป้อมปราบศัตรูพ่าย
BKK_1,1,BKK,137544,239,เขตพระนคร
BKK_1,1,BKK,137544,239,เขตสัมพันธวงศ์
BKK_10,10,BKK,137201,185,เขตดอนเมือง
BKK_11,11,BKK,134130,166,เขตสายไหม (ยกเว้นแขวงออเงิน)
BKK_12,12,BKK,138407,175,เขตบางเขน (เฉพาะแขวงท่าแร้ง)
BKK_12,12,BKK,138407,175,เขตลาดพร้าว (เฉพาะแขวงจรเข้บัว)
BKK_12,12,BKK,138407,175,เขตสายไหม (เฉพาะแขวงออเงิน)
BKK_13,13,BKK,132505,190,เขตบึงกุ่ม (ยกเว้นแขวงคลองกุ่ม)
BKK_13,13,BKK,132505,190,เขตลาดพร้าว (ยกเว้นแขวงจรเข้บัว)
BKK_14,14,BKK,138993,191,เขตบางกะปิ
BKK_14,14,BKK,138993,191,เขตวังทองหลาง (เฉพาะแขวงคลองเจ้าคุณสิงห์)
BKK_15,15,BKK,127334,180,เขตคันนายาว
BKK_15,15,BKK,127334,180,เขตบึงกุ่ม (เฉพาะแขวงคลองกุ่ม)
BKK_16,16,BKK,131398,161,"เขตคลองสามวา (ยกเว้นแขวงสามวาตะวันออก, แขวงทรายกองดิน)"
BKK_17,17,BKK,114792,141,"เขตคลองสามวา (เฉพาะแขวงสามวาตะวันออก, แขวงทรายกองดิน)"
BKK_17,17,BKK,114792,141,"เขตหนองจอก (ยกเว้นแขวงโคกแฝด, แขวงลำผักชี, แขวงลำต้อยติ่ง)"
BKK_18,18,BKK,116769,144,เขตมีนบุรี (เฉพาะแขวงแสนแสบ)
BKK_18,18,BKK,116769,144,เขตลาดกระบัง (เฉพาะแขวงลำปลาทิว)
BKK_18,18,BKK,116769,144,"เขตหนองจอก (เฉพาะแขวงโคกแฝด, แขวงลำผักชี, แขวงลำต้อยติ่ง)"
BKK_19,19,BKK,133279,185,เขตมีนบุรี (ยกเว้นแขวงแสนแสบ)
BKK_19,19,BKK,133279,185,เขตสะพานสูง (ยกเว้นแขวงทับช้าง)
BKK_2,2,BKK,140711,229,เขตปทุมวัน
BKK_2,2,BKK,140711,229,เขตราชเทวี
BKK_2,2,BKK,140711,229,เขตสาทร
BKK_20,20,BKK,122467,167,เขตลาดกระบัง (ยกเว้นแขวงลำปลาทิว)
BKK_21,21,BKK,131747,180,เขตประเวศ (ยกเว้นแขวงหนองบอน)
BKK_21,21,BKK,131747,180,เขตสะพานสูง (เฉพาะแขวงทับช้าง)
BKK_22,22,BKK,132202,200,เขตประเวศ (เฉพาะแขวงหนองบอน)
BKK_22,22,BKK,132202,200,เขตสวนหลวง
BKK_23,23,BKK,145175,226,เขตบางนา
BKK_23,23,BKK,145175,226,เขตพระโขนง
BKK_24,24,BKK,144159,230,เขตคลองสาน
BKK_24,24,BKK,144159,230,"เขตธนบุรี (ยกเว้นแขวงวัดกัลยาณ์, แขวงหิรัญรูจี, แขวงบางยี่เรือ)"
BKK_24,24,BKK,144159,230,เขตราษฎร์บูรณะ (เฉพาะแขวงบางปะกอก)
BKK_25,25,BKK,125508,161,เขตทุ่งครุ
BKK_25,25,BKK,125508,161,เขตราษฎร์บูรณะ (ยกเว้นแขวงบางปะกอก)
BKK_26,26,BKK,138662,187,เขตจอมทอง (ยกเว้นแขวงบางขุนเทียน)
BKK_26,26,BKK,138662,187,เขตบางขุนเทียน (เฉพาะแขวงท่าข้าม)
BKK_27,27,BKK,133637,163,เขตบางขุนเทียน (ยกเว้นแขวงท่าข้าม)
BKK_27,27,BKK,133637,163,"เขตบางบอน (เฉพาะแขวงคลองบางบอน, แขวงคลองบางบอน)"
BKK_28,28,BKK,137993,185,เขตจอมทอง (เฉพาะแขวงบางขุนเทียน)
BKK_28,28,BKK,137993,185,"เขตบางบอน (ยกเว้นแขวงคลองบางบอน, แขวงคลองบางบอน)"
BKK_28,28,BKK,137993,185,เขตหนองแขม (เฉพาะแขวงหนองแขม)
BKK_29,29,BKK,143337,182,"เขตบางแค (เฉพาะแขวงบางแคเหนือ, แขวงบางไผ่)"
BKK_29,29,BKK,143337,182,เขตหนองแขม (ยกเว้นแขวงหนองแขม)
BKK_3,3,BKK,125506,214,เขตบางคอแหลม
BKK_3,3,BKK,125506,214,เขตยานนาวา
BKK_30,30,BKK,140483,183,"เขตบางแค (ยกเว้นแขวงบางแคเหนือ, แขวงบางไผ่)"
BKK_30,30,BKK,140483,183,"เขตภาษีเจริญ (เฉพาะแขวงบางหว้า, แขวงบางด้วน, แขวงคลองขวาง)"
BKK_31,31,BKK,142243,238,เขตตลิ่งชัน (ยกเว้นแขวงบางเชือกหนัง)
BKK_31,31,BKK,142243,238,เขตทวีวัฒนา
BKK_32,32,BKK,142583,224,เขตตลิ่งชัน (เฉพาะแขวงบางเชือกหนัง)
BKK_32,32,BKK,142583,224,"เขตธนบุรี (เฉพาะแขวงวัดกัลยาณ์, แขวงหิรัญรูจี, แขวงบางยี่เรือ)"
BKK_32,32,BKK,142583,224,เขตบางกอกใหญ่
BKK_32,32,BKK,142583,224,เขตบางกอกน้อย (เฉพาะแขวงศิริราช)
BKK_32,32,BKK,142583,224,"เขตภาษีเจริญ (ยกเว้นแขวงบางหว้า, แขวงบางด้วน, แขวงคลองขวาง)"
BKK_33,33,BKK,149522,227,เขตบางกอกน้อย (ยกเว้นแขวงศิริราช)
BKK_33,33,BKK,149522,227,เขตบางพลัด
BKK_4,4,BKK,130229,194,เขตคลองเตย
BKK_4,4,BKK,130229,194,เขตวัฒนา
BKK_5,5,BKK,132325,204,เขตวังทองหลาง (ยกเว้นแขวงคลองเจ้าคุณสิงห์)
BKK_5,5,BKK,132325,204,เขตห้วยขวาง
BKK_6,6,BKK,147336,217,เขตดินแดง
BKK_6,6,BKK,147336,217,เขตพญาไท
BKK_7,7,BKK,142081,198,เขตดุสิต (เฉพาะแขวงถนนนครไชยศรี)
BKK_7,7,BKK,142081,198,เขตบางซื่อ
BKK_8,8,BKK,142854,200,"เขตจตุจักร (ยกเว้นแขวงจันทรเกษม, แขวงเสนานิคม)"
BKK_8,8,BKK,142854,200,เขตหลักสี่ (ยกเว้นแขวงตลาดบางเขน)
BKK_9,9,BKK,146043,194,"เขตจตุจักร (เฉพาะแขวงจันทรเกษม, แขวงเสนานิคม)"
BKK_9,9,BKK,146043,194,เขตบางเขน (ยกเว้นแขวงท่าแร้ง)
BKK_9,9,BKK,146043,194,เขตหลักสี่ (เฉพาะแขวงตลาดบางเขน)
BKN_1,1,BKN,103208,192,อำเภอเมืองบึงกาฬ
BKN_1,1,BKN,103208,192,อำเภอศรีวิไล
BKN_2,2,BKN,107776,231,อำเภอเซกา
BKN_2,2,BKN,107776,231,อำเภอบึงโขงหลง
BKN_2,2,BKN,107776,231,อำเภอบุ่งคล้า
BKN_3,3,BKN,116761,229,อำเภอโซ่พิสัย
BKN_3,3,BKN,116761,229,อำเภอปากคาด
BKN_3,3,BKN,116761,229,อำเภอพรเจริญ
BRM_1,1,BRM,123334,253,"อำเภอเมืองบุรีรัมย์ (เฉพาะตำบลในเมือง, ตำบลบ้านบัว, ตำบลพระครู, ตำบลถลุงเหล็ก, ตำบลหนองตาด, ตำบลบ้านยาง, ตำบลบัวทอง, ตำบลชุมเห็ด, ตำบลกลันทา, ตำบลกระสัง, ตำบลสะแกโพรง, ตำบลลุมปุ๊ก)"
BRM_1,1,BRM,123334,253,"อำเภอบ้านด่าน (เฉพาะตำบลปราสาท, ตำบลบ้านด่าน)"
BRM_10,10,BRM,120182,203,"อำเภอบ้านกรวด (เฉพาะตำบลเขาดินเหนือ, ตำบลโนนเจริญ, ตำบลหินลาด, ตำบลสายตะกู)"
BRM_10,10,BRM,120182,203,อำเภอประโคนชัย (ยกเว้นตำบลไพศาล)
BRM_2,2,BRM,125612,260,"อำเภอเมืองบุรีรัมย์ (เฉพาะตำบลหลักเขต, ตำบลสวายจีก, ตำบลเสม็ด, ตำบลสองห้อง, ตำบลสะแกซำ, ตำบลเมืองฝาง, ตำบลอิสาณ)"
BRM_2,2,BRM,125612,260,อำเภอชำนิ
BRM_2,2,BRM,125612,260,อำเภอประโคนชัย (เฉพาะตำบลไพศาล)
BRM_2,2,BRM,125612,260,"อำเภอพลับพลาชัย (เฉพาะตำบลสำโรง, ตำบลสะเดา, ตำบลจันดุม)"
BRM_3,3,BRM,124153,274,อำเภอกระสัง
BRM_3,3,BRM,124153,274,"อำเภอพลับพลาชัย (เฉพาะตำบลโคกขมิ้น, ตำบลป่าชัน)"
BRM_3,3,BRM,124153,274,อำเภอห้วยราช
BRM_4,4,BRM,120551,249,อำเภอแคนดง
BRM_4,4,BRM,120551,249,"อำเภอบ้านด่าน (เฉพาะตำบลโนนขวาง, ตำบลวังเหนือ)"
BRM_4,4,BRM,120551,249,อำเภอสตึก
BRM_5,5,BRM,131648,300,อำเภอคูเมือง (ยกเว้นตำบลพรสำราญ)
BRM_5,5,BRM,131648,300,อำเภอนาโพธิ์
BRM_5,5,BRM,131648,300,อำเภอบ้านใหม่ไชยพจน์
BRM_5,5,BRM,131648,300,อำเภอพุทไธสง
BRM_6,6,BRM,130584,297,อำเภอคูเมือง (เฉพาะตำบลพรสำราญ)
BRM_6,6,BRM,130584,297,อำเภอลำปลายมาศ
BRM_6,6,BRM,130584,297,"อำเภอหนองหงส์ (เฉพาะตำบลไทยสามัคคี, ตำบลสระทอง, ตำบลเสาเดียว)"
BRM_7,7,BRM,121835,247,อำเภอโนนสุวรรณ
BRM_7,7,BRM,121835,247,"อำเภอปะคำ (เฉพาะตำบลไทยเจริญ, ตำบลหนองบัว, ตำบลโคกมะม่วง)"
BRM_7,7,BRM,121835,247,อำเภอหนองกี่
BRM_7,7,BRM,121835,247,"อำเภอหนองหงส์ (เฉพาะตำบลหนองชัยศรี, ตำบลห้วยหิน, ตำบลเมืองฝ้าย, ตำบลสระแก้ว)"
BRM_8,8,BRM,125882,265,"อำเภอเฉลิมพระเกียรติ (เฉพาะตำบลเจริญสุข, ตำบลถาวร)"
BRM_8,8,BRM,125882,265,อำเภอโนนดินแดง (เฉพาะตำบลโนนดินแดง)
BRM_8,8,BRM,125882,265,อำเภอนางรอง
BRM_8,8,BRM,125882,265,"อำเภอปะคำ (เฉพาะตำบลปะคำ, ตำบลหูทำนบ)"
BRM_9,9,BRM,126367,220,"อำเภอเฉลิมพระเกียรติ (เฉพาะตำบลยายแย้มวัฒนา, ตำบลอีสานเขต, ตำบลตาเป๊ก)"
BRM_9,9,BRM,126367,220,อำเภอโนนดินแดง (ยกเว้นตำบลโนนดินแดง)
BRM_9,9,BRM,126367,220,"อำเภอบ้านกรวด (เฉพาะตำบลบ้านกรวด, ตำบลปราสาท, ตำบลบึงเจริญ, ตำบลจันทบเพชร, ตำบลหนองไม้งาม)"
BRM_9,9,BRM,126367,220,อำเภอละหานทราย
CBI_1,1,CBI,127284,149,"อำเภอเมืองชลบุรี (เฉพาะตำบลแสนสุข, ตำบลเหมือง, ตำบลห้วยกะปิ, ตำบลบ้านปึก, ตำบลเสม็ด, ตำบลอ่างศิลา, ตำบลหนองข้างคอก, ตำบลหนองรี)"
CBI_10,10,CBI,131976,152,อำเภอสัตหีบ
CBI_2,2,CBI,111853,122,"อำเภอเมืองชลบุรี (เฉพาะตำบลบางทราย, ตำบลบ้านโขด, ตำบลมะขามหย่ง, ตำบลบางปลาสร้อย, ตำบลบ้านสวน, ตำบลนาป่า)"
CBI_3,3,CBI,117501,137,"อำเภอเมืองชลบุรี (เฉพาะตำบลคลองตำหรุ, ตำบลหนองไม้แดง, ตำบลดอนหัวฬ่อ, ตำบลสำนักบก)"
CBI_3,3,CBI,117501,137,"อำเภอบ้านบึง (เฉพาะตำบลหนองซ้ำซาก, ตำบลมาบไผ่, ตำบลหนองบอนแดง, ตำบลหนองชาก)"
CBI_3,3,CBI,117501,137,อำเภอพานทอง
CBI_4,4,CBI,117293,153,อำเภอบ่อทอง
CBI_4,4,CBI,117293,153,"อำเภอบ้านบึง (ยกเว้นตำบลหนองซ้ำซาก, ตำบลมาบไผ่, ตำบลหนองบอนแดง, ตำบลหนองชาก)"
CBI_4,4,CBI,117293,153,อำเภอหนองใหญ่
CBI_5,5,CBI,131401,197,อำเภอเกาะจันทร์
CBI_5,5,CBI,131401,197,อำเภอพนัสนิคม
CBI_6,6,CBI,132373,141,อำเภอเกาะสีชัง
CBI_6,6,CBI,132373,141,"อำเภอศรีราชา (เฉพาะตำบลบางพระ, ตำบลศรีราชา, ตำบลสุรศักดิ์, ตำบลทุ่งสุขลา)"
CBI_7,7,CBI,118447,115,"อำเภอศรีราชา (ยกเว้นตำบลบางพระ, ตำบลศรีราชา, ตำบลสุรศักดิ์, ตำบลทุ่งสุขลา)"
CBI_8,8,CBI,130416,152,"อำเภอบางละมุง (เฉพาะตำบลบางละมุง, ตำบลนาเกลือ, ตำบลหนองปลาไหล, ตำบลตะเคียนเตี้ย, ตำบลเขาไม้แก้ว, ตำบลโป่ง, ตำบลห้วยใหญ่)"
CBI_9,9,CBI,115648,121,"อำเภอบางละมุง (ยกเว้นตำบลบางละมุง, ตำบลนาเกลือ, ตำบลหนองปลาไหล, ตำบลตะเคียนเตี้ย, ตำบลเขาไม้แก้ว, ตำบลโป่ง, ตำบลห้วยใหญ่)"
CCO_1,1,CCO,143595,240,อำเภอเมืองฉะเชิงเทรา
CCO_1,1,CCO,143595,240,"อำเภอบ้านโพธิ์ (เฉพาะตำบลเกาะไร่, ตำบลเทพราช, ตำบลคลองประเวศ, ตำบลบางกรูด)"
CCO_2,2,CCO,143440,263,อำเภอคลองเขื่อน
CCO_2,2,CCO,143440,263,อำเภอบางคล้า
CCO_2,2,CCO,143440,263,อำเภอบางน้ำเปรี้ยว
CCO_2,2,CCO,143440,263,"อำเภอพนมสารคาม (เฉพาะตำบลหนองยาว, ตำบลพนมสารคาม)"
CCO_2,2,CCO,143440,263,อำเภอราชสาส์น
CCO_3,3,CCO,145320,248,อำเภอท่าตะเกียบ
CCO_3,3,CCO,145320,248,"อำเภอพนมสารคาม (ยกเว้นตำบลหนองยาว, ตำบลพนมสารคาม)"
CCO_3,3,CCO,145320,248,อำเภอสนามชัยเขต
CCO_4,4,CCO,144607,222,อำเภอแปลงยาว
CCO_4,4,CCO,144607,222,อำเภอบางปะกง
CCO_4,4,CCO,144607,222,"อำเภอบ้านโพธิ์ (ยกเว้นตำบลเกาะไร่, ตำบลเทพราช, ตำบลคลองประเวศ, ตำบลบางกรูด)"
CMI_1,1,CMI,139620,220,"อำเภอเมืองเชียงใหม่ (เฉพาะตำบลช้างเผือก, ตำบลสันผีเสื้อ, ตำบลป่าตัน, ตำบลป่าแดด, ตำบลสุเทพ, ตำบลช้างคลาน, ตำบลช้างม่อย, ตำบลหายยา, ตำบลพระสิงห์, ตำบลศรีภูมิ, ตำบลแม่เหียะ, ตำบลฟ้าฮ่าม)"
CMI_10,10,CMI,119937,279,"อำเภอแม่แจ่ม (เฉพาะตำบลบ้านทับ, ตำบลปางหินฝน, ตำบลกองแขก, ตำบลท่าผา)"
CMI_10,10,CMI,119937,279,อำเภอดอยเต่า
CMI_10,10,CMI,119937,279,อำเภออมก๋อย
CMI_10,10,CMI,119937,279,อำเภอฮอด
CMI_2,2,CMI,139821,236,"อำเภอเมืองเชียงใหม่ (เฉพาะตำบลหนองหอย, ตำบลท่าศาลา, ตำบลหนองป่าครั่ง, ตำบลวัดเกต)"
CMI_2,2,CMI,139821,236,"อำเภอสันกำแพง (เฉพาะตำบลบวกค้าง, ตำบลสันกลาง, ตำบลแช่ช้าง)"
CMI_2,2,CMI,139821,236,อำเภอสารภี
CMI_3,3,CMI,134864,274,อำเภอแม่ออน
CMI_3,3,CMI,134864,274,อำเภอดอยสะเก็ด
CMI_3,3,CMI,134864,274,"อำเภอสันกำแพง (เฉพาะตำบลสันกำแพง, ตำบลร้องวัวแดง, ตำบลออนใต้, ตำบลแม่ปูคา, ตำบลห้วยทราย, ตำบลทรายมูล, ตำบลต้นเปา)"
CMI_4,4,CMI,139625,218,"อำเภอแม่ริม (เฉพาะตำบลดอนแก้ว, ตำบลเหมืองแก้ว, ตำบลแม่สา)"
CMI_4,4,CMI,139625,218,อำเภอสันทราย
CMI_5,5,CMI,132553,285,อำเภอแม่แตง
CMI_5,5,CMI,132553,285,"อำเภอแม่ริม (เฉพาะตำบลริมเหนือ, ตำบลสันโป่ง, ตำบลขี้เหล็ก, ตำบลสะลวง, ตำบลห้วยทราย, ตำบลแม่แรม, ตำบลโป่งแยง, ตำบลริมใต้)"
CMI_5,5,CMI,132553,285,อำเภอกัลยาณิวัฒนา
CMI_5,5,CMI,132553,285,อำเภอสะเมิง
CMI_6,6,CMI,126880,274,อำเภอเชียงดาว
CMI_6,6,CMI,126880,274,อำเภอเวียงแหง
CMI_6,6,CMI,126880,274,"อำเภอไชยปราการ (เฉพาะตำบลหนองบัว, ตำบลศรีดงเย็น)"
CMI_6,6,CMI,126880,274,อำเภอพร้าว
CMI_7,7,CMI,132684,256,อำเภอแม่อาย
CMI_7,7,CMI,132684,256,"อำเภอไชยปราการ (เฉพาะตำบลแม่ทะลบ, ตำบลปงตำ)"
CMI_7,7,CMI,132684,256,อำเภอฝาง
CMI_8,8,CMI,139026,282,อำเภอสันป่าตอง
CMI_8,8,CMI,139026,282,อำเภอหางดง
CMI_9,9,CMI,125997,291,"อำเภอแม่แจ่ม (เฉพาะตำบลแม่ศึก, ตำบลแม่นาจร, ตำบลช่างเคิ่ง)"
CMI_9,9,CMI,125997,291,อำเภอแม่วาง
CMI_9,9,CMI,125997,291,อำเภอจอมทอง
CMI_9,9,CMI,125997,291,อำเภอดอยหล่อ
CNT_1,1,CNT,131642,247,อำเภอเมืองชัยนาท
CNT_1,1,CNT,131642,247,อำเภอมโนรมย์
CNT_1,1,CNT,131642,247,"อำเภอวัดสิงห์ (เฉพาะตำบลมะขามเฒ่า, ตำบลหนองน้อย, ตำบลหนองบัว, เทศบาลตำบลวัดสิงห์, ตำบลหนองขุ่น)"
CNT_1,1,CNT,131642,247,อำเภอสรรพยา
CNT_2,2,CNT,130717,258,อำเภอเนินขาม
CNT_2,2,CNT,130717,258,"อำเภอวัดสิงห์ (ยกเว้นตำบลมะขามเฒ่า, ตำบลหนองน้อย, ตำบลหนองบัว, เทศบาลตำบลวัดสิงห์, ตำบลหนองขุ่น)"
CNT_2,2,CNT,130717,258,อำเภอสรรคบุรี
CNT_2,2,CNT,130717,258,อำเภอหนองมะโมง
CNT_2,2,CNT,130717,258,อำเภอหันคา
CPM_1,1,CPM,129638,260,"อำเภอเมืองชัยภูมิ (ยกเว้นตำบลห้วยต้อน, ตำบลท่าหินโงม, ตำบลซับสีทอง)"
CPM_2,2,CPM,134091,343,อำเภอเนินสง่า
CPM_2,2,CPM,134091,343,อำเภอจัตุรัส
CPM_2,2,CPM,134091,343,อำเภอซับใหญ่
CPM_2,2,CPM,134091,343,อำเภอบ้านเขว้า
CPM_3,3,CPM,126027,298,อำเภอเทพสถิต
CPM_3,3,CPM,126027,298,อำเภอบำเหน็จณรงค์
CPM_3,3,CPM,126027,298,อำเภอหนองบัวระเหว
CPM_4,4,CPM,120178,229,อำเภอเกษตรสมบูรณ์ (เฉพาะตำบลหนองข่า)
CPM_4,4,CPM,120178,229,อำเภอเมืองชัยภูมิ (เฉพาะตำบลห้วยต้อน)
CPM_4,4,CPM,120178,229,อำเภอภักดีชุมพล
CPM_4,4,CPM,120178,229,อำเภอหนองบัวแดง
CPM_5,5,CPM,131856,265,อำเภอเกษตรสมบูรณ์ (ยกเว้นตำบลหนองข่า)
CPM_5,5,CPM,131856,265,อำเภอคอนสาร
CPM_6,6,CPM,134362,269,อำเภอบ้านแท่น
CPM_6,6,CPM,134362,269,อำเภอภูเขียว
CPM_7,7,CPM,126736,284,"อำเภอเมืองชัยภูมิ (เฉพาะตำบลท่าหินโงม, ตำบลซับสีทอง)"
CPM_7,7,CPM,126736,284,อำเภอแก้งคร้อ
CPM_7,7,CPM,126736,284,อำเภอคอนสวรรค์
CPN_1,1,CPN,135750,246,"อำเภอเมืองชุมพร (ยกเว้นตำบลวังใหม่, ตำบลบ้านนา, ตำบลหาดพันไกร, ตำบลบางลึก, ตำบลถ้ำสิงห์)"
